"","dates","areas"
"231","2019-06-13",6.7077
"232","2019-06-14",4.1823
"233","2019-07-19",0.1512
"234","2019-07-30",4.095
"235","2019-07-31",5.0148
"236","2019-08-24",3.1959
"237","2019-09-02",1.6821
"238","2019-09-09",3.4956
"239","2019-09-24",5.1993
"240","2019-10-10",8.0154
"241","2019-10-17",3.4101
"242","2019-11-02",5.3091
